row_index,profile,run_role,material,source_id,thickness_mm,random_seed,returncode,elapsed_seconds,config_path,output_prefix
151,v5_hm_lowwide,calibration,AIR_PATH,mono_30kev,1.0,1702,0,3.817,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_30kev_seed1702.txt,ms_v5_hm_lowwide_calibration_mono_30kev_seed1702
152,v5_hm_lowwide,calibration,AIR_PATH,mono_30kev,1.0,1703,0,4.127,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_30kev_seed1703.txt,ms_v5_hm_lowwide_calibration_mono_30kev_seed1703
153,v5_hm_lowwide,calibration,AIR_PATH,mono_30kev,1.0,1704,0,4.060,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_30kev_seed1704.txt,ms_v5_hm_lowwide_calibration_mono_30kev_seed1704
154,v5_hm_lowwide,calibration,AIR_PATH,mono_30kev,1.0,1705,0,3.925,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_30kev_seed1705.txt,ms_v5_hm_lowwide_calibration_mono_30kev_seed1705
155,v5_hm_lowwide,calibration,AIR_PATH,mono_30kev,1.0,1706,0,4.127,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_30kev_seed1706.txt,ms_v5_hm_lowwide_calibration_mono_30kev_seed1706
156,v5_hm_lowwide,calibration,AIR_PATH,mono_30kev,1.0,1707,0,4.945,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_30kev_seed1707.txt,ms_v5_hm_lowwide_calibration_mono_30kev_seed1707
157,v5_hm_lowwide,calibration,AIR_PATH,mono_30kev,1.0,1708,0,4.105,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_30kev_seed1708.txt,ms_v5_hm_lowwide_calibration_mono_30kev_seed1708
158,v5_hm_lowwide,calibration,AIR_PATH,mono_30kev,1.0,1709,0,5.240,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_30kev_seed1709.txt,ms_v5_hm_lowwide_calibration_mono_30kev_seed1709
159,v5_hm_lowwide,calibration,AIR_PATH,mono_30kev,1.0,1710,0,5.587,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_30kev_seed1710.txt,ms_v5_hm_lowwide_calibration_mono_30kev_seed1710
160,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1501,0,4.606,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1501.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1501
161,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1502,0,4.881,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1502.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1502
162,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1503,0,4.397,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1503.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1503
163,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1504,0,5.864,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1504.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1504
164,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1505,0,4.489,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1505.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1505
165,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1506,0,5.575,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1506.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1506
166,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1507,0,6.091,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1507.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1507
167,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1508,0,3.754,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1508.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1508
168,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1509,0,4.665,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1509.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1509
169,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1510,0,5.674,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1510.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1510
170,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1511,0,5.150,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1511.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1511
171,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1512,0,5.510,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1512.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1512
172,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1513,0,4.749,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1513.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1513
173,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1514,0,4.416,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1514.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1514
174,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1515,0,5.114,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1515.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1515
175,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1516,0,6.226,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1516.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1516
176,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1517,0,4.096,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1517.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1517
177,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1518,0,3.843,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1518.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1518
178,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1519,0,3.821,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1519.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1519
179,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1520,0,4.693,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1520.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1520
180,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1601,0,3.360,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1601.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1601
181,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1602,0,6.303,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1602.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1602
182,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1603,0,4.897,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1603.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1603
183,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1604,0,4.481,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1604.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1604
184,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1605,0,5.277,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1605.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1605
185,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1606,0,5.177,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1606.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1606
186,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1607,0,4.994,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1607.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1607
187,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1608,0,4.104,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1608.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1608
188,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1609,0,5.451,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1609.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1609
189,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1610,0,5.769,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1610.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1610
190,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1701,0,5.206,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1701.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1701
191,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1702,0,4.073,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1702.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1702
192,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1703,0,3.587,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1703.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1703
193,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1704,0,3.257,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1704.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1704
194,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1705,0,3.202,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1705.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1705
195,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1706,0,2.912,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1706.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1706
196,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1707,0,3.437,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1707.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1707
197,v5_hm_lowwide,calibration,AIR_PATH,mono_35kev,1.0,1708,0,3.709,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_35kev_seed1708.txt,ms_v5_hm_lowwide_calibration_mono_35kev_seed1708
