split,physical_perturbation_profile,seed_block,material,peak_sum_hematite,peak_sum_magnetite,peak_sum_ilmenite,peak_sum_goethite,peak_sum_siderite,peak_sum_rutile,diffraction_window_hematite_unique_sum,diffraction_window_magnetite_unique_sum,diffraction_window_all_peaks_sum,hematite_minus_ilmenite_peak_sum,magnetite_minus_ilmenite_peak_sum
stress_holdout,source_energy_scale_stress_low,ho_hn_002,Goethite,0.27712499999999995,0.29825,0.27237500000000003,0.5426249999999999,0.23325,0.217125,0.0,0.0,0.629375,0.004749999999999921,0.02587499999999998
stress_holdout,source_energy_scale_stress_low,ho_hn_002,Hematite,0.43362500000000004,0.299125,0.41225,0.501,0.312875,0.27174999999999994,0.0,0.004125,0.633875,0.021375000000000033,-0.11312500000000003
stress_holdout,source_energy_scale_stress_low,ho_hn_002,Ilmenite,0.397375,0.26574999999999993,0.4115,0.4575,0.34687500000000004,0.24450000000000002,0.0,0.001375,0.638625,-0.014124999999999999,-0.14575000000000005
stress_holdout,source_energy_scale_stress_low,ho_hn_002,Magnetite,0.35625,0.442,0.31637499999999996,0.511125,0.19725000000000004,0.33524999999999994,0.0,0.01625,0.616,0.03987500000000005,0.12562500000000004
stress_holdout,source_energy_scale_stress_low,ho_hn_002,Rutile,0.257375,0.26825,0.254125,0.35262499999999997,0.27175000000000005,0.42662500000000003,0.0,0.00275,0.631625,0.0032500000000000306,0.014124999999999999
stress_holdout,source_energy_scale_stress_low,ho_hn_002,Siderite,0.3018749999999999,0.20375000000000004,0.33362499999999995,0.32762499999999994,0.42900000000000005,0.223375,0.0,0.0005,0.643625,-0.031750000000000056,-0.1298749999999999
train,calibration_shift_train_neg,tr_hn_001,Goethite,0.28112499999999996,0.2935,0.27949999999999997,0.5842499999999999,0.23775000000000002,0.208125,0.0,0.0,0.651125,0.0016249999999999876,0.014000000000000012
train,calibration_shift_train_neg,tr_hn_001,Hematite,0.47237499999999993,0.31675,0.4635,0.5225,0.332125,0.283,0.0,0.00375,0.6583749999999999,0.00887499999999991,-0.14675000000000005
train,calibration_shift_train_neg,tr_hn_001,Ilmenite,0.4068750000000001,0.26925,0.46075,0.45525000000000004,0.38675000000000004,0.24275000000000002,0.0,0.000125,0.66325,-0.053874999999999895,-0.1915
train,calibration_shift_train_neg,tr_hn_001,Magnetite,0.3843749999999999,0.4956250000000001,0.370375,0.52125,0.20750000000000002,0.36599999999999994,0.0,0.015,0.642625,0.013999999999999901,0.12525000000000008
train,calibration_shift_train_neg,tr_hn_001,Rutile,0.260625,0.2898749999999999,0.2633749999999999,0.397,0.290875,0.48312499999999997,0.0,0.001,0.655375,-0.002749999999999919,0.026499999999999968
train,calibration_shift_train_neg,tr_hn_001,Siderite,0.3144999999999999,0.21237500000000004,0.36487499999999995,0.354375,0.495,0.20224999999999999,0.0,0.0005,0.6665,-0.05037500000000006,-0.1524999999999999
